Date,Product Category,Product Name,Region,Sales Rep,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Customer ID,Order ID
2023-03-24,Home,Furniture,Central,Eve Wilson,17,237.91,0.02,3979.4,1908.78,2070.62,CUST8535,ORD47651
2024-05-28,Electronics,Laptop,North,Alice Johnson,6,705.94,0.22,3303.68,1616.04,1687.64,CUST6182,ORD92398
2023-07-07,Sports,Tennis,North,Alice Johnson,20,276.55,0.11,4943.42,2151.1,2792.31,CUST9956,ORD75809
2023-08-29,Books,Science,East,David Brown,20,717.86,0.07,13325.73,8557.56,4768.17,CUST4813,ORD18456
2023-05-06,Electronics,Tablet,West,David Brown,1,128.68,0.28,92.4,60.08,32.33,CUST1406,ORD68508
2023-04-23,Home,Appliances,West,David Brown,14,916.92,0.28,9212.2,3728.22,5483.98,CUST8580,ORD91629
2023-01-15,Home,Appliances,South,David Brown,13,675.94,0.21,6937.31,3316.67,3620.64,CUST2293,ORD80303
2024-05-25,Books,History,East,Bob Smith,15,523.78,0.13,6848.23,3769.38,3078.85,CUST6945,ORD95667
2024-12-18,Sports,Basketball,West,Carol Davis,12,178.88,0.22,1683.18,852.73,830.45,CUST7829,ORD84541
2024-02-12,Clothing,T-Shirt,West,Alice Johnson,9,572.87,0.07,4799.05,2797.97,2001.08,CUST9297,ORD70264
2024-08-19,Electronics,Headphones,North,Carol Davis,7,595.64,0.2,3347.74,1723.16,1624.58,CUST3717,ORD32353
2024-06-27,Books,History,North,Eve Wilson,16,688.52,0.2,8861.13,5925.72,2935.42,CUST9268,ORD63552
2024-02-14,Clothing,Jeans,East,Alice Johnson,17,46.9,0.05,759.31,358.49,400.82,CUST6037,ORD45607
2023-10-24,Sports,Basketball,East,Alice Johnson,7,11.86,0.18,68.43,40.61,27.82,CUST2007,ORD29066
2023-07-18,Electronics,Tablet,North,Eve Wilson,17,426.07,0.15,6165.22,2821.66,3343.56,CUST8597,ORD40738
2023-04-25,Home,Kitchen,West,David Brown,12,10.07,0.29,85.62,47.47,38.15,CUST6138,ORD79304
2024-09-27,Electronics,Headphones,Central,Carol Davis,8,18.59,0.29,105.56,68.41,37.15,CUST1743,ORD87017
2024-07-05,Clothing,Jeans,South,David Brown,1,486.23,0.11,432.15,183.08,249.07,CUST4380,ORD57227
2023-03-05,Electronics,Laptop,Central,Eve Wilson,6,983.98,0.01,5839.65,2703.9,3135.75,CUST3939,ORD62235
2023-10-08,Home,Garden,West,David Brown,4,957.54,0.04,3674.44,2085.13,1589.31,CUST6027,ORD31185
2024-08-30,Books,History,Central,Eve Wilson,19,344.18,0.07,6082.61,2909.77,3172.84,CUST6009,ORD77916
2024-03-11,Books,Fiction,East,Alice Johnson,8,483.25,0.18,3159.69,1804.48,1355.2,CUST7519,ORD15408
2024-03-25,Sports,Basketball,North,Alice Johnson,7,943.47,0.11,5887.76,4078.31,1809.45,CUST4027,ORD16110
2023-11-06,Books,Biography,West,Carol Davis,9,803.34,0.1,6532.9,4313.13,2219.77,CUST3354,ORD75032
2024-03-03,Home,Furniture,Central,Carol Davis,7,400.91,0.01,2778.78,1199.87,1578.9,CUST4453,ORD32648
2024-11-25,Sports,Basketball,East,Eve Wilson,1,989.62,0.03,961.77,658.24,303.54,CUST5258,ORD93004
2023-01-18,Books,Science,South,Carol Davis,15,316.36,0.29,3366.63,1987.08,1379.55,CUST6497,ORD27686
2023-10-27,Books,Non-Fiction,East,David Brown,5,254.58,0.26,940.72,476.9,463.82,CUST1999,ORD96210
2024-10-16,Clothing,Shoes,South,Carol Davis,7,93.69,0.21,518.43,240.93,277.5,CUST8702,ORD26134
2024-03-16,Home,Appliances,East,Eve Wilson,7,205.82,0.14,1233.98,758.43,475.55,CUST5213,ORD98644
2023-05-14,Home,Kitchen,South,Carol Davis,11,347.73,0.11,3410.34,2366.74,1043.6,CUST8710,ORD10664
2024-04-30,Books,Science,West,Carol Davis,7,486.74,0.02,3342.38,1992.88,1349.5,CUST3761,ORD18087
2023-12-02,Home,Kitchen,West,Carol Davis,15,898.79,0.17,11144.88,6511.7,4633.18,CUST4589,ORD84421
2024-10-15,Electronics,Headphones,South,Carol Davis,15,961.73,0.11,12772.55,7127.45,5645.11,CUST8918,ORD21650
2024-04-17,Electronics,Tablet,East,Eve Wilson,5,135.07,0.04,646.19,431.98,214.21,CUST5335,ORD12441
2024-03-13,Books,Fiction,East,Eve Wilson,18,41.29,0.26,553.05,361.27,191.78,CUST2860,ORD25414
2024-04-11,Home,Furniture,North,Alice Johnson,14,272.01,0.03,3685.08,2532.23,1152.85,CUST1869,ORD13060
2024-02-17,Clothing,Shoes,Central,Bob Smith,13,147.1,0.06,1792.98,981.21,811.77,CUST5820,ORD14001
2023-07-26,Clothing,Hat,South,Alice Johnson,12,404.52,0.29,3468.75,1586.37,1882.38,CUST2157,ORD31658
2024-08-28,Clothing,Hat,Central,Bob Smith,3,49.99,0.28,108.36,52.04,56.31,CUST8519,ORD91726
2024-09-09,Sports,Basketball,Central,Alice Johnson,1,145.98,0.17,121.69,53.94,67.76,CUST1179,ORD26151
2023-01-17,Clothing,Shoes,South,Alice Johnson,2,294.91,0.14,509.11,338.62,170.48,CUST9574,ORD92961
2023-02-22,Home,Garden,West,Bob Smith,2,473.81,0.29,670.32,466.41,203.91,CUST9421,ORD88316
2023-10-10,Clothing,T-Shirt,North,Bob Smith,19,242.35,0.09,4197.42,2882.31,1315.11,CUST7922,ORD47350
2024-01-24,Clothing,Jacket,South,Alice Johnson,17,201.01,0.22,2670.04,1433.03,1237.02,CUST3180,ORD87066
2023-02-01,Electronics,Headphones,West,Bob Smith,10,247.57,0.16,2085.84,1204.6,881.24,CUST3378,ORD18096
2024-02-07,Electronics,Phone,Central,Eve Wilson,13,964.78,0.16,10531.11,5689.12,4841.99,CUST1787,ORD62279
2024-08-16,Sports,Soccer,North,David Brown,14,126.23,0.27,1293.26,886.37,406.88,CUST9777,ORD94823
2024-06-18,Clothing,Shoes,West,Eve Wilson,2,788.66,0.1,1421.68,570.32,851.36,CUST6557,ORD52189
2023-03-03,Books,Science,Central,Bob Smith,2,87.24,0.14,149.87,90.6,59.26,CUST4046,ORD32279
2024-07-02,Sports,Golf,South,Alice Johnson,17,695.29,0.01,11729.29,5107.79,6621.51,CUST3120,ORD35675
2023-04-08,Electronics,Tablet,North,David Brown,7,330.46,0.09,2114.09,867.94,1246.15,CUST3414,ORD97073
2024-04-15,Sports,Football,North,Carol Davis,10,126.8,0.16,1071.24,573.07,498.17,CUST4233,ORD41364
2023-03-04,Sports,Basketball,South,Alice Johnson,8,620.14,0.27,3624.9,2525.84,1099.06,CUST8409,ORD16104
2023-02-09,Clothing,Jacket,West,David Brown,19,494.64,0.0,9357.42,6174.7,3182.72,CUST2736,ORD43648
2024-07-20,Sports,Golf,North,Carol Davis,2,87.93,0.06,164.75,105.37,59.38,CUST7074,ORD37282
2023-04-24,Clothing,Hat,West,Alice Johnson,7,945.89,0.22,5150.68,2413.13,2737.54,CUST2430,ORD32332
2024-10-16,Clothing,Jacket,North,Eve Wilson,14,756.84,0.19,8532.97,3911.56,4621.41,CUST8899,ORD91326
2024-10-11,Home,Appliances,North,Carol Davis,13,506.71,0.06,6205.28,3459.04,2746.23,CUST9858,ORD66044
2023-04-24,Clothing,Shoes,South,Eve Wilson,2,555.98,0.04,1063.71,657.05,406.66,CUST1792,ORD15124
2023-01-24,Electronics,Tablet,East,Carol Davis,16,352.34,0.02,5515.26,3648.11,1867.15,CUST5600,ORD15875
2023-05-17,Home,Decor,East,Alice Johnson,5,70.49,0.23,271.17,122.2,148.97,CUST7298,ORD83986
2023-11-19,Clothing,Hat,South,David Brown,9,285.89,0.04,2467.96,1609.78,858.18,CUST7259,ORD31882
2023-01-08,Books,Non-Fiction,East,David Brown,16,763.2,0.11,10834.78,5985.94,4848.84,CUST1592,ORD71425
2023-12-02,Books,Biography,South,Carol Davis,8,534.78,0.2,3411.05,1982.37,1428.68,CUST5085,ORD86359
2024-08-14,Clothing,Shoes,West,Alice Johnson,17,185.73,0.07,2938.19,1896.44,1041.75,CUST8865,ORD33096
2023-07-19,Home,Garden,North,Carol Davis,20,654.68,0.12,11490.49,6538.44,4952.05,CUST6873,ORD91831
2023-09-07,Books,History,Central,Alice Johnson,17,236.88,0.01,4005.18,2470.62,1534.56,CUST4857,ORD93788
2023-02-23,Home,Kitchen,West,Bob Smith,1,354.9,0.07,328.87,229.62,99.25,CUST4712,ORD22119
2023-07-30,Home,Appliances,West,Bob Smith,14,300.22,0.22,3297.51,1817.99,1479.52,CUST2327,ORD37298
2023-04-13,Books,Non-Fiction,Central,Alice Johnson,20,210.63,0.05,4010.45,2644.46,1366.0,CUST6843,ORD96388
2023-04-10,Electronics,Laptop,North,Eve Wilson,18,568.41,0.08,9449.08,6147.83,3301.25,CUST1899,ORD26799
2023-02-12,Electronics,Headphones,West,Alice Johnson,13,614.56,0.05,7619.56,3770.68,3848.87,CUST6271,ORD88194
2023-11-09,Books,Fiction,East,David Brown,13,317.29,0.24,3129.18,2002.73,1126.45,CUST2041,ORD69483
2023-10-14,Books,Biography,East,David Brown,3,767.95,0.26,1708.84,1173.13,535.71,CUST6453,ORD11818
2023-08-25,Sports,Golf,West,Eve Wilson,18,274.69,0.2,3938.15,1945.86,1992.29,CUST2769,ORD20293
2023-08-02,Books,Science,South,Alice Johnson,1,156.68,0.13,135.95,74.2,61.75,CUST2431,ORD34727
2023-05-14,Clothing,Shoes,South,Alice Johnson,7,628.69,0.04,4235.27,2626.81,1608.46,CUST9888,ORD45161
2023-03-11,Sports,Tennis,East,Carol Davis,14,306.01,0.28,3084.36,1558.6,1525.75,CUST4224,ORD75098
2023-02-06,Books,Fiction,North,Bob Smith,13,523.51,0.22,5333.69,2667.89,2665.8,CUST2073,ORD45926
2024-05-01,Clothing,Shoes,South,Bob Smith,9,868.0,0.3,5483.44,3085.89,2397.54,CUST5816,ORD35512
2023-04-24,Sports,Football,East,David Brown,12,437.42,0.01,5188.91,3423.19,1765.73,CUST1435,ORD62167
2023-07-09,Books,Science,West,Alice Johnson,15,384.43,0.23,4431.44,2030.8,2400.65,CUST9133,ORD84781
2024-08-27,Sports,Golf,West,Eve Wilson,12,643.63,0.19,6267.1,4302.83,1964.27,CUST4406,ORD10463
2023-11-26,Sports,Golf,North,Bob Smith,14,976.69,0.25,10257.86,4254.82,6003.04,CUST8719,ORD73557
2024-03-04,Electronics,Camera,South,Carol Davis,6,342.28,0.06,1924.11,990.45,933.66,CUST8705,ORD19603
2024-08-22,Clothing,Hat,South,Carol Davis,9,963.08,0.09,7894.49,3661.4,4233.08,CUST2129,ORD39934
2023-03-20,Electronics,Camera,East,David Brown,17,680.38,0.16,9736.16,5427.6,4308.56,CUST2821,ORD10250
2024-02-10,Books,Non-Fiction,Central,Carol Davis,19,547.67,0.22,8132.45,3485.21,4647.24,CUST3580,ORD14007
2023-11-24,Electronics,Camera,West,David Brown,6,661.96,0.05,3784.16,2478.73,1305.44,CUST3903,ORD72371
2023-10-24,Books,History,North,Alice Johnson,6,77.34,0.16,388.97,202.73,186.24,CUST7250,ORD60795
2024-03-31,Electronics,Tablet,Central,Bob Smith,12,799.78,0.21,7584.19,3873.62,3710.57,CUST3645,ORD45490
2024-02-19,Electronics,Phone,West,Eve Wilson,18,178.76,0.15,2723.94,1390.2,1333.74,CUST2135,ORD51888
2023-05-19,Electronics,Laptop,East,Bob Smith,6,300.8,0.29,1277.1,890.83,386.26,CUST3175,ORD15032
2024-07-15,Sports,Basketball,North,Alice Johnson,7,817.63,0.18,4678.29,3239.61,1438.68,CUST1711,ORD13550
2023-08-03,Home,Decor,North,David Brown,10,574.39,0.12,5073.26,3402.15,1671.11,CUST7417,ORD39122
2023-06-23,Home,Appliances,South,Carol Davis,9,787.44,0.02,6931.85,2989.09,3942.76,CUST9389,ORD20625
2023-08-16,Clothing,Jacket,North,Alice Johnson,14,298.54,0.2,3338.87,2209.15,1129.72,CUST4786,ORD18278
2024-03-24,Electronics,Camera,East,Alice Johnson,1,890.06,0.24,675.61,278.59,397.02,CUST5898,ORD29144
2024-04-01,Home,Appliances,South,Carol Davis,15,680.08,0.02,9994.32,5770.82,4223.5,CUST1199,ORD18071
2023-09-30,Home,Decor,North,Alice Johnson,7,676.35,0.17,3950.56,2599.21,1351.35,CUST7989,ORD48840
2023-07-22,Books,Non-Fiction,East,Eve Wilson,11,52.37,0.2,461.31,248.62,212.7,CUST4070,ORD27178
2023-05-04,Electronics,Phone,North,Bob Smith,13,93.58,0.14,1046.92,633.53,413.39,CUST4403,ORD47564
2024-01-26,Books,Science,North,Carol Davis,1,299.9,0.02,292.93,152.19,140.74,CUST5796,ORD17615
2023-01-19,Clothing,T-Shirt,East,Alice Johnson,17,200.07,0.05,3234.02,1903.7,1330.31,CUST5210,ORD72706
2023-11-14,Clothing,Jeans,South,Eve Wilson,17,279.33,0.28,3411.58,2325.57,1086.01,CUST2158,ORD69062
2024-05-29,Clothing,T-Shirt,West,Alice Johnson,9,849.1,0.12,6691.39,4321.62,2369.76,CUST6803,ORD64388
2024-06-12,Clothing,Jacket,East,Alice Johnson,15,450.47,0.08,6209.87,3183.7,3026.17,CUST4642,ORD35380
2023-11-12,Books,Fiction,Central,Alice Johnson,9,752.63,0.02,6606.5,3923.26,2683.24,CUST8924,ORD29118
2023-05-01,Sports,Soccer,East,Carol Davis,12,381.29,0.01,4514.22,2433.33,2080.89,CUST9194,ORD45235
2024-09-21,Electronics,Laptop,South,Carol Davis,9,241.9,0.13,1891.65,1026.63,865.02,CUST8915,ORD22116
2024-09-12,Sports,Basketball,West,Carol Davis,14,80.1,0.23,868.0,480.38,387.63,CUST5302,ORD57968
2024-06-20,Electronics,Headphones,East,Alice Johnson,14,313.98,0.09,4001.35,2052.15,1949.2,CUST5801,ORD11889
2023-12-28,Sports,Basketball,West,Eve Wilson,10,407.96,0.11,3627.91,1692.69,1935.22,CUST6701,ORD60938
2023-02-06,Clothing,Shoes,Central,Alice Johnson,20,979.87,0.25,14632.56,6025.13,8607.43,CUST9726,ORD35130
2023-04-05,Clothing,Jacket,East,Carol Davis,14,238.54,0.02,3262.46,1674.51,1587.95,CUST8585,ORD17361
2023-05-15,Clothing,Hat,South,Bob Smith,7,355.68,0.19,2027.46,1007.06,1020.4,CUST2669,ORD88577
2023-11-20,Clothing,Jacket,Central,Eve Wilson,17,605.35,0.28,7387.98,4237.1,3150.88,CUST9976,ORD10283
2023-04-06,Sports,Soccer,North,Eve Wilson,5,985.14,0.12,4325.23,2447.61,1877.62,CUST5176,ORD34082
2023-04-02,Clothing,T-Shirt,East,Bob Smith,16,115.43,0.04,1773.43,1132.33,641.1,CUST2300,ORD85643
2023-07-22,Clothing,Jacket,North,Eve Wilson,2,265.79,0.28,384.4,209.76,174.63,CUST2702,ORD31251
2024-08-16,Home,Furniture,Central,Carol Davis,2,22.27,0.27,32.42,15.28,17.14,CUST2708,ORD41849
2024-04-03,Clothing,Shoes,East,Bob Smith,20,635.62,0.01,12620.6,5883.05,6737.55,CUST9115,ORD69740
2023-03-27,Clothing,Jeans,West,David Brown,20,621.69,0.15,10527.86,5866.87,4660.99,CUST6955,ORD37551
2023-03-27,Books,Fiction,West,Alice Johnson,2,276.69,0.12,489.35,308.92,180.42,CUST6571,ORD95885
2024-01-28,Clothing,Shoes,Central,Bob Smith,4,341.56,0.2,1093.25,538.37,554.87,CUST7176,ORD98537
2023-09-24,Clothing,Jacket,North,David Brown,1,175.2,0.02,172.17,81.55,90.63,CUST9789,ORD68807
2024-06-13,Electronics,Camera,North,Carol Davis,11,979.68,0.19,8748.41,5043.26,3705.15,CUST1543,ORD50485
2023-08-07,Home,Decor,West,Eve Wilson,8,273.89,0.16,1848.73,794.76,1053.97,CUST9501,ORD90379
2024-07-19,Clothing,Jacket,Central,Alice Johnson,16,335.24,0.03,5202.98,2676.32,2526.67,CUST6621,ORD84713
2023-01-31,Sports,Golf,North,Alice Johnson,3,970.1,0.11,2598.39,1668.46,929.93,CUST4285,ORD29011
2024-08-15,Sports,Golf,West,Bob Smith,8,270.95,0.19,1753.3,1083.11,670.19,CUST7752,ORD83385
2024-12-06,Clothing,Jacket,East,David Brown,8,607.99,0.24,3688.46,1761.01,1927.44,CUST5055,ORD13252
2023-12-25,Sports,Golf,North,Eve Wilson,1,632.93,0.0,631.8,425.53,206.27,CUST7154,ORD29181
2024-09-21,Books,Biography,West,David Brown,5,750.51,0.27,2748.18,1607.1,1141.08,CUST8731,ORD16234
2024-01-19,Clothing,Shoes,Central,Carol Davis,14,961.47,0.19,10918.28,7635.82,3282.45,CUST6164,ORD37597
2024-04-05,Books,History,East,Alice Johnson,9,793.67,0.29,5104.45,3286.01,1818.44,CUST4137,ORD83905
2024-12-14,Clothing,Jeans,East,Alice Johnson,15,427.7,0.07,5953.09,2633.24,3319.85,CUST8260,ORD57567
2024-10-17,Books,Non-Fiction,East,David Brown,19,83.48,0.18,1294.09,847.26,446.83,CUST1355,ORD30133
2024-02-27,Books,Non-Fiction,East,Bob Smith,10,62.07,0.24,473.87,284.52,189.35,CUST4196,ORD31857
2023-10-26,Sports,Golf,East,Alice Johnson,17,641.91,0.13,9511.3,4522.73,4988.56,CUST2590,ORD24278
2023-10-21,Clothing,Shoes,North,Alice Johnson,7,639.08,0.19,3609.22,2165.22,1444.0,CUST7559,ORD99570
2024-02-12,Books,Science,East,David Brown,17,848.99,0.15,12315.07,6592.05,5723.03,CUST5117,ORD79447
2024-02-19,Clothing,Shoes,North,David Brown,19,16.97,0.27,235.31,99.24,136.07,CUST3320,ORD91989
2024-04-01,Sports,Football,East,David Brown,8,616.01,0.1,4456.67,2296.23,2160.44,CUST4628,ORD35036
2023-11-24,Home,Appliances,West,David Brown,14,112.96,0.12,1395.33,779.41,615.92,CUST2761,ORD71096
2023-05-01,Clothing,T-Shirt,West,Alice Johnson,3,171.66,0.09,469.01,303.87,165.14,CUST9977,ORD95412
2024-06-04,Electronics,Camera,Central,Alice Johnson,4,386.84,0.0,1540.56,943.73,596.82,CUST3407,ORD72198
2023-05-14,Books,History,West,Carol Davis,8,431.27,0.07,3204.61,1974.86,1229.76,CUST1971,ORD32612
2023-10-05,Home,Appliances,North,Eve Wilson,1,29.74,0.15,25.31,15.99,9.33,CUST4642,ORD53390
2023-04-02,Home,Garden,North,Bob Smith,15,654.39,0.09,8901.66,4073.2,4828.47,CUST3911,ORD45672
2023-08-03,Clothing,Jacket,South,Carol Davis,11,505.91,0.24,4226.39,2894.43,1331.96,CUST5503,ORD74800
2024-12-23,Electronics,Phone,South,Carol Davis,18,751.71,0.12,11938.74,5563.13,6375.61,CUST4577,ORD54108
2024-06-24,Sports,Basketball,North,Carol Davis,15,605.89,0.09,8241.84,5347.76,2894.09,CUST3678,ORD61035
2023-05-24,Sports,Tennis,South,Alice Johnson,4,825.1,0.27,2398.65,994.58,1404.06,CUST5826,ORD93842
2023-02-05,Electronics,Laptop,Central,Alice Johnson,15,790.6,0.12,10428.77,4501.78,5927.0,CUST7709,ORD86988
2023-05-07,Sports,Tennis,South,Carol Davis,8,106.89,0.28,618.44,360.74,257.7,CUST8734,ORD35572
2023-06-22,Clothing,Shoes,West,David Brown,5,575.36,0.06,2709.24,1355.37,1353.87,CUST7130,ORD73913
2024-08-20,Clothing,Hat,East,David Brown,6,619.43,0.04,3570.86,1485.31,2085.55,CUST7036,ORD98724
2024-09-30,Clothing,Jeans,South,Carol Davis,17,99.64,0.02,1663.73,1027.95,635.78,CUST6367,ORD57211
2023-03-26,Sports,Tennis,North,Carol Davis,3,808.17,0.28,1738.12,1133.98,604.14,CUST4146,ORD11540
2023-04-22,Home,Appliances,West,Bob Smith,19,743.35,0.09,12883.2,6939.09,5944.12,CUST5180,ORD41918
2023-07-28,Books,Fiction,East,Bob Smith,16,111.92,0.03,1745.65,874.53,871.11,CUST1805,ORD79505
2024-06-30,Home,Decor,North,Eve Wilson,13,931.13,0.25,9034.57,5543.6,3490.98,CUST9391,ORD20506
2023-11-18,Clothing,T-Shirt,West,Bob Smith,8,40.16,0.16,269.78,171.94,97.84,CUST6646,ORD88929
2024-03-14,Home,Kitchen,Central,Carol Davis,12,510.46,0.24,4630.22,2907.27,1722.95,CUST8226,ORD48366
2023-10-30,Books,Fiction,North,Alice Johnson,12,478.51,0.01,5674.8,2406.41,3268.39,CUST6536,ORD29017
2024-11-08,Electronics,Camera,North,Bob Smith,11,92.26,0.14,868.22,383.43,484.79,CUST2081,ORD20732
2024-06-13,Electronics,Phone,North,Bob Smith,11,514.98,0.04,5461.28,2308.11,3153.17,CUST7364,ORD37084
2024-12-11,Electronics,Laptop,East,Carol Davis,1,102.13,0.26,76.01,43.23,32.78,CUST6647,ORD30541
2023-05-16,Electronics,Laptop,Central,Bob Smith,10,876.01,0.03,8530.36,3412.7,5117.66,CUST2216,ORD44912
2024-08-03,Electronics,Headphones,North,Alice Johnson,14,978.07,0.22,10612.49,5205.16,5407.33,CUST1851,ORD17374
2024-03-21,Sports,Golf,West,David Brown,4,158.55,0.14,546.12,377.63,168.5,CUST2009,ORD59742
2024-03-09,Home,Decor,East,Eve Wilson,13,591.4,0.19,6222.7,3070.19,3152.5,CUST8728,ORD58998
2023-03-02,Home,Kitchen,North,Carol Davis,5,929.69,0.06,4376.85,2955.75,1421.1,CUST6938,ORD50969
2024-09-08,Electronics,Laptop,Central,Carol Davis,10,843.4,0.22,6600.41,3228.21,3372.2,CUST8246,ORD44954
2023-05-05,Home,Decor,Central,Alice Johnson,16,883.52,0.13,12335.35,7445.34,4890.01,CUST4886,ORD85246
2023-03-14,Home,Kitchen,East,Carol Davis,4,951.29,0.07,3553.72,1749.38,1804.34,CUST1644,ORD68253
2023-02-28,Home,Decor,West,Bob Smith,20,550.74,0.04,10605.79,4908.23,5697.57,CUST3719,ORD84431
2024-02-06,Sports,Football,North,Bob Smith,18,439.47,0.17,6556.86,3076.16,3480.7,CUST5767,ORD20189
2023-02-15,Electronics,Phone,East,David Brown,19,713.91,0.28,9702.51,6045.59,3656.92,CUST4613,ORD86062
2023-07-06,Sports,Football,West,Alice Johnson,5,11.58,0.14,49.93,31.56,18.37,CUST1310,ORD19463
2024-10-06,Home,Garden,East,Eve Wilson,18,883.69,0.22,12444.5,5318.64,7125.86,CUST6951,ORD85186
2024-01-29,Home,Decor,East,Bob Smith,19,477.14,0.14,7804.34,5084.91,2719.43,CUST4865,ORD74444
2023-07-06,Clothing,T-Shirt,East,David Brown,16,110.3,0.2,1419.54,890.33,529.21,CUST3679,ORD99367
2023-06-06,Books,Biography,South,Bob Smith,8,418.81,0.02,3277.46,1943.71,1333.75,CUST9117,ORD88146
2024-07-11,Electronics,Laptop,West,David Brown,4,643.53,0.08,2369.33,1029.53,1339.8,CUST6240,ORD10902
2023-02-02,Home,Furniture,West,Carol Davis,1,733.83,0.08,673.56,274.65,398.91,CUST1799,ORD60884
2024-10-21,Books,History,East,Eve Wilson,13,314.13,0.28,2938.09,1957.48,980.6,CUST2600,ORD62312
2023-08-27,Electronics,Headphones,Central,Bob Smith,8,168.79,0.28,972.46,655.76,316.69,CUST9379,ORD63404
2024-03-15,Home,Appliances,North,Bob Smith,20,587.41,0.03,11401.53,4645.66,6755.88,CUST7686,ORD55192
2023-08-02,Sports,Basketball,Central,Eve Wilson,4,460.06,0.09,1670.82,876.08,794.74,CUST7136,ORD88990
2023-11-12,Electronics,Headphones,South,Carol Davis,5,504.47,0.11,2248.83,1057.67,1191.15,CUST4573,ORD18930
2024-11-19,Clothing,Shoes,West,Eve Wilson,9,327.45,0.02,2887.63,1877.1,1010.54,CUST2461,ORD66562
2024-12-07,Electronics,Tablet,West,Eve Wilson,12,89.55,0.04,1027.27,600.63,426.64,CUST9093,ORD59679
2024-08-21,Clothing,Shoes,South,Eve Wilson,1,472.74,0.14,405.27,228.54,176.72,CUST7600,ORD98671
2024-08-01,Books,Biography,East,David Brown,6,665.09,0.18,3290.04,1808.14,1481.9,CUST8656,ORD70732
2024-10-11,Electronics,Camera,Central,Carol Davis,14,793.03,0.07,10348.49,6415.02,3933.47,CUST7262,ORD35681
2023-08-17,Sports,Soccer,West,Bob Smith,14,20.94,0.09,267.21,182.22,84.99,CUST1665,ORD24892
2023-05-09,Books,History,West,Alice Johnson,16,336.14,0.13,4670.86,2619.6,2051.26,CUST4924,ORD52307
2023-06-13,Home,Furniture,North,Bob Smith,1,620.32,0.28,444.25,223.45,220.8,CUST3950,ORD21591
2024-09-26,Clothing,T-Shirt,South,Eve Wilson,17,46.53,0.19,642.35,260.62,381.73,CUST3340,ORD93722
2023-03-26,Electronics,Phone,West,Alice Johnson,10,436.75,0.2,3496.97,2119.41,1377.56,CUST1712,ORD31023
2023-08-11,Clothing,Jacket,East,Alice Johnson,4,97.43,0.16,328.4,135.06,193.33,CUST3222,ORD94951
2024-09-23,Home,Furniture,South,David Brown,14,620.08,0.25,6504.29,4439.11,2065.19,CUST4380,ORD40959
2024-09-18,Clothing,Hat,West,Carol Davis,10,666.15,0.17,5520.76,3043.27,2477.49,CUST3377,ORD57985
2024-06-01,Books,History,West,Carol Davis,9,652.91,0.22,4595.58,2636.74,1958.84,CUST6478,ORD40641
2024-10-16,Sports,Tennis,North,Carol Davis,7,576.55,0.03,3932.93,1905.01,2027.92,CUST3949,ORD23334
2023-09-18,Home,Furniture,West,Eve Wilson,2,172.4,0.19,279.26,178.35,100.91,CUST2224,ORD55160
2024-11-26,Clothing,Shoes,North,Alice Johnson,1,217.13,0.09,196.71,135.17,61.54,CUST4897,ORD61473
2023-10-14,Electronics,Tablet,Central,Carol Davis,19,889.82,0.07,15739.89,9630.7,6109.19,CUST2717,ORD39365
2023-11-09,Home,Garden,Central,Alice Johnson,13,143.56,0.1,1687.82,909.21,778.6,CUST2330,ORD12139
2023-03-23,Clothing,T-Shirt,South,Bob Smith,4,910.32,0.04,3485.42,1611.36,1874.05,CUST4186,ORD30700
2024-11-09,Sports,Soccer,North,Carol Davis,19,846.91,0.14,13873.24,9184.03,4689.21,CUST2865,ORD63720
2023-12-23,Clothing,Hat,South,Bob Smith,17,553.47,0.16,7881.95,4987.58,2894.36,CUST2684,ORD91411
2023-08-25,Books,History,South,Bob Smith,2,651.03,0.27,954.56,422.29,532.27,CUST2866,ORD55066
2023-02-28,Electronics,Phone,West,Eve Wilson,12,769.43,0.23,7139.71,4639.83,2499.88,CUST6491,ORD10729
2023-10-26,Home,Kitchen,Central,Alice Johnson,15,149.88,0.26,1663.76,848.15,815.61,CUST3447,ORD64743
2023-07-05,Electronics,Laptop,East,Eve Wilson,7,160.75,0.22,872.37,438.91,433.45,CUST4724,ORD53839
2023-01-07,Sports,Soccer,East,David Brown,13,799.47,0.09,9499.78,4974.26,4525.53,CUST2725,ORD88281
2024-10-17,Sports,Basketball,Central,Carol Davis,3,454.32,0.09,1236.13,807.85,428.29,CUST1461,ORD71549
2024-10-26,Sports,Basketball,Central,Eve Wilson,5,667.32,0.18,2731.01,1443.03,1287.98,CUST8134,ORD49089
2024-11-04,Home,Kitchen,North,Alice Johnson,3,593.25,0.01,1764.28,1026.68,737.6,CUST9245,ORD66601
2023-12-23,Books,History,West,Bob Smith,18,946.18,0.07,15893.36,6501.21,9392.15,CUST8185,ORD52519
